2196.0,2017-04-19 18:34:19.567,90.0,2082.0,5461.0
2197.0,2017-04-19 18:34:20.284,100.0,2080.0,5461.0
2198.0,2017-04-19 18:34:21.604,82.41,2081.0,5461.0
2199.0,2017-04-19 18:34:24.228,100.0,2082.0,5457.0
2200.0,2017-04-19 18:34:24.903,100.0,2080.0,5457.0
2201.0,2017-04-19 18:34:25.964,72.41,2081.0,5457.0
2202.0,2017-04-19 18:34:29.845,60.0,2082.0,5460.0
2203.0,2017-04-19 18:34:30.456,100.0,2080.0,5460.0
2204.0,2017-04-19 18:34:32.635,77.59,2081.0,5460.0
2205.0,2017-04-19 18:34:38.552,90.0,2082.0,5456.0
2206.0,2017-04-19 18:34:39.243,100.0,2080.0,5456.0
2207.0,2017-04-19 18:34:40.488,81.03,2081.0,5456.0
2208.0,2017-04-19 18:34:45.325,80.0,2082.0,5458.0
2209.0,2017-04-19 18:34:46.764,100.0,2080.0,5458.0
2210.0,2017-04-19 18:34:48.161,85.52,2081.0,5458.0
2211.0,2017-04-19 18:34:51.826,60.0,2082.0,5465.0
2212.0,2017-04-19 18:34:52.878,100.0,2080.0,5465.0
2213.0,2017-04-19 18:34:54.331,84.48,2081.0,5465.0
2214.0,2017-04-19 18:34:57.683,80.0,2082.0,5466.0
2215.0,2017-04-19 18:34:59.025,100.0,2080.0,5466.0
2216.0,2017-04-19 18:35:00.257,66.55,2081.0,5466.0
2217.0,2017-04-19 18:35:03.379,100.0,2082.0,5467.0
2218.0,2017-04-19 18:35:04.261,100.0,2080.0,5467.0
2219.0,2017-04-19 18:35:05.58,79.31,2081.0,5467.0
2220.0,2017-04-19 18:35:07.877,90.0,2082.0,5468.0
2221.0,2017-04-19 18:35:08.709,50.0,2080.0,5468.0
2222.0,2017-04-19 18:35:10.411,81.21,2081.0,5468.0
2223.0,2017-04-19 18:35:14.36,100.0,2080.0,5459.0
2224.0,2017-04-19 18:35:15.501,72.41,2081.0,5459.0
2225.0,2017-04-19 18:35:17.803,90.0,2082.0,5464.0
2226.0,2017-04-19 18:35:19.94,100.0,2080.0,5464.0
2227.0,2017-04-19 18:35:21.12,75.86,2081.0,5464.0
2228.0,2017-04-19 18:35:24.377,80.0,2082.0,5462.0
2229.0,2017-04-19 18:35:25.043,100.0,2080.0,5462.0
2230.0,2017-04-19 18:35:28.499,84.48,2081.0,5462.0
